Name: 音乐小石榴, URL: http://hy.tzk.cc.cd/?id=17091681, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁教育青少, URL: http://fuxin.yunjifei.top:999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 电信, Date: None, Delay: 10251 ms, Speed: 0.11 M/s, Resolution: None
Name: 辽宁丹东新闻, URL: http://lihetl.com:9527/rtp/232.0.0.251:9162, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁丹东生活, URL: http://lihetl.com:9527/rtp/232.0.0.252:9164, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁铁岭新闻, URL: http://lihetl.com:9527/rtp/232.0.0.240:9280, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁铁岭生活, URL: http://lihetl.com:9527/rtp/232.0.0.241:9282, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁朝阳新闻, URL: http://lihetl.com:9527/rtp/232.0.0.243:9126, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁朝阳教育, URL: http://lihetl.com:9527/rtp/232.0.0.244:9128, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁本溪综合, URL: http://lihetl.com:9527/rtp/232.0.0.157:9324, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁本溪法治, URL: http://lihetl.com:9527/rtp/232.0.0.158:9326, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁辽阳新闻, URL: http://lihetl.com:9527/rtp/232.0.0.249:9140, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁辽阳生活, URL: http://lihetl.com:9527/rtp/232.0.0.250:9000, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁阜新教育, URL: http://lihetl.com:9527/rtp/232.0.0.248:9138, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁阜新综合, URL: http://lihetl.com:9527/rtp/232.0.0.246:9134, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁阜新新闻综合, URL: http://lihetl.com:9527/rtp/232.0.0.249:9140, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁阜新社会生活, URL: http://lihetl.com:9527/rtp/232.0.0.250:9000, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁葫岛生活服务, URL: http://lihetl.com:9527/rtp/232.0.0.239:9262, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁葫岛新闻综合, URL: http://lihetl.com:9527/rtp/232.0.0.238:9260, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁沈阳新闻, URL: http://lihetl.com:9527/rtp/232.0.0.227:9276, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁沈阳新闻, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.206:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽宁沈阳新闻, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.142:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 抚顺综合, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.253:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 抚顺教育, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.254:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 盘锦都市, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.183:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 盘锦新闻, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.120:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽河新闻综合, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.214:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 辽河文化生活, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.215:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 锦州新闻综合, URL: http://srs.beijihainews.com.cn/video/jinzhou1/index.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-锦州, ISP: 移动, Date: None, Delay: 4662 ms, Speed: 0.39 M/s, Resolution: 1920x1080
Name: 锦州教育, URL: http://srs.beijihainews.com.cn/video/jinzhou2/index.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-锦州, ISP: 移动, Date: None, Delay: 6847 ms, Speed: 0.36 M/s, Resolution: None
Name: 东方财经, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.224:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 爱上4K华数, URL: http://lihetl.com:9527/rtp/232.0.0.104:8632, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 爱上4K华数, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.187:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 欢笑剧场4K, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.176:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 欢笑剧场4K, URL: http://lihetl.com:9527/rtp/232.0.0.150:9160, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 欢笑剧场4K, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.98:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 欢笑剧场4K, URL: http://39.152.103.17:8089/tsfile/live/1069_1.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 10801 ms, Speed: 0.12 M/s, Resolution: None
Name: 华数精选, URL: http://lihetl.com:9527/rtp/232.0.0.102:8888, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 华数精选, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.102:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中国天气, URL: http://thhomes.cn:4000/rtp/239.3.1.165:8001, IPv_Type: ipv4, Location: 中国-北京-北京, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中国天气, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.167:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中国天气, URL: http://fn.gcl.de5.net:5908/gsh950428/959986621, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中国天气, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.144:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中国天气, URL: https://live.264788.xyz/channel/zhongguotianqi?streamid=4a1e900ecad5a3bbb14a1f5986ac5e2e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk, IPv_Type: ipv4, Location: 美国, ISP: CloudFlare节点, Date: None, Delay: 9154 ms, Speed: 0.98 M/s, Resolution: None
Name: 中国天气, URL: http://223.10.214.111:6000/rtp/239.1.1.107:8107, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 532 ms, Speed: 0.82 M/s, Resolution: 1920x1080
Name: 中国天气, URL: http://58.62.234.243:10000/rtp/239.77.1.2:5146, IPv_Type: ipv4, Location: 中国-广东-广州, ISP: 电信, Date: None, Delay: 1069 ms, Speed: 0.00 M/s, Resolution: None
Name: 财富天下, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.67:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 财富天下, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.42:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 财富天下, URL: http://r.xace.fun:4999/rtp/239.3.1.53:9136, IPv_Type: ipv4, Location: 中国-北京-北京, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 财富天下, URL: http://fn.gcl.de5.net:5908/gsh950428/956923159, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 财富天下, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.147:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 都市剧场, URL: http://38.75.136.137:98/gslb/dsdqpub/dsjchd.m3u8?auth=testpub, IPv_Type: ipv4, Location: 美国-哥伦比亚特区-哥伦比亚特区, ISP: Cogent, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 都市剧场, URL: http://lihetl.com:9527/rtp/232.0.0.143:9310, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 都市剧场, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.149:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 都市剧场, URL: http://223.10.214.111:6000/rtp/239.1.1.81:8081, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 500 ms, Speed: 0.72 M/s, Resolution: None
Name: 都市剧场, URL: http://116.228.170.214:9003/hls/22/index.m3u8, IPv_Type: ipv4, Location: 中国-上海-上海, ISP: 电信, Date: None, Delay: 10485 ms, Speed: 0.04 M/s, Resolution: None
Name: 怀旧电影, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.48:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 文物宝库, URL: http://lihetl.com:9527/rtp/232.0.0.217:9252, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 文物宝库, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.245:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 文物宝库, URL: http://1.94.31.214/php/hntv.php?id=wwbk, IPv_Type: ipv4, Location: 中国-上海-上海, ISP: 华为云, Date: None, Delay: 2485 ms, Speed: 0.62 M/s, Resolution: 1920x1080
Name: 书画频道, URL: http://lihetl.com:9527/rtp/232.0.0.222:9266, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 书画频道, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.251:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 国学频道, URL: http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxpd, IPv_Type: ipv4, Location: 美国, ISP: , Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 国学频道, URL: http://38.75.136.137:98/gslb/dsdqpub/gxpd.m3u8?auth=testpub, IPv_Type: ipv4, Location: 美国-哥伦比亚特区-哥伦比亚特区, ISP: Cogent, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 国学频道, URL: http://lihetl.com:9527/rtp/232.0.0.221:9264, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 国学频道, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.249:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 国学频道, URL: http://58.62.234.243:10000/rtp/239.77.0.226:5146, IPv_Type: ipv4, Location: 中国-广东-广州, ISP: 电信, Date: None, Delay: 420 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.16:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://wan1.tangwudi.cc:47859/udp/239.94.2.227:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://fn.gcl.de5.net:5908/gsh950428/961930369, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://lihetl.com:9527/rtp/232.0.0.219:9256, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.247:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 梨园频道, URL: http://221.232.40.13:8888/rtp/239.69.1.33:9838, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 电信, Date: None, Delay: 460 ms, Speed: 0.90 M/s, Resolution: 1920x1080
Name: 武术世界, URL: http://fn.gcl.de5.net:5908/gsh950428/958475359, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 武术世界, URL: http://lihetl.com:9527/rtp/232.0.0.223:9268, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 武术世界, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.252:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 武术世界, URL: http://221.232.40.13:8888/rtp/239.69.1.47:9922, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 电信, Date: None, Delay: 459 ms, Speed: 0.86 M/s, Resolution: 1920x1080
Name: 武术世界, URL: http://1.94.31.214/php/hntv.php?id=wspd, IPv_Type: ipv4, Location: 中国-上海-上海, ISP: 华为云, Date: None, Delay: 2591 ms, Speed: 0.73 M/s, Resolution: 1920x1080
Name: 中华特产, URL: http://fn.gcl.de5.net:5908/gsh950428/959986618, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中华特产, URL: http://lihetl.com:9527/rtp/232.0.0.247:9136, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 中华特产, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.89:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://38.75.136.137:98/gslb/dsdqpub/shsshd.m3u8?auth=testpub, IPv_Type: ipv4, Location: 美国-哥伦比亚特区-哥伦比亚特区, ISP: Cogent, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.146:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.40:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://wan1.tangwudi.cc:47859/udp/239.94.2.233:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://lihetl.com:9527/rtp/232.0.0.125:9296, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.107:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生活时尚, URL: http://223.10.214.111:6000/rtp/239.1.1.76:8076, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 497 ms, Speed: 0.47 M/s, Resolution: 1920x1080
Name: 游戏风云, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.46:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 游戏风云, URL: http://wan1.tangwudi.cc:47859/udp/239.94.2.235:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 游戏风云, URL: http://lihetl.com:9527/rtp/232.0.0.139:9302, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 游戏风云, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.127:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 游戏风云, URL: http://223.10.214.111:6000/rtp/239.1.1.83:8083, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 515 ms, Speed: 0.47 M/s, Resolution: 1920x1080
Name: 金色学堂, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.165:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 金色学堂, URL: http://lihetl.com:9527/rtp/232.0.0.141:9306, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 金色学堂, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.133:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 金色学堂, URL: http://223.10.214.111:6000/rtp/239.1.1.82:8082, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 483 ms, Speed: 0.71 M/s, Resolution: 1920x1080
Name: 法治天地, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.166:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 法治天地, URL: http://lihetl.com:9527/rtp/232.0.0.142:9308, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 法治天地, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.134:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 生态环境, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.113:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 乐游, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.164:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 乐游, URL: http://lihetl.com:9527/rtp/232.0.0.126:9298, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 乐游, URL: http://fb4wd00001.f3322.net:1111/rtp/232.0.0.108:1234, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 乐游, URL: http://223.10.214.111:6000/rtp/239.1.1.84:8084, IPv_Type: ipv4, Location: 中国-山西-忻州, ISP: 电信, Date: None, Delay: 479 ms, Speed: 0.84 M/s, Resolution: 1920x1080
Name: 收视指南, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.56:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 魅力时尚, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.39:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 求索记录, URL: http://wan1.tangwudi.cc:47859/udp/239.94.1.142:5140, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 家庭理财, URL: http://lihetl.com:9527/rtp/232.0.0.197:9212, IPv_Type: ipv4, Location: 中国-辽宁-铁岭, ISP: 联通, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
